"title","wikibase_item","Studio"
"Judith Holofernes","Q72429","studio = 3 "
"Ezhel","Q50388016","studio = 3 "
"Gerónimo Rauch","Q5879011","studio = 2 "
"Fawad Khan","Q5438697","studio = |album live = "
"Gülşen","Q288019","studio = 9 "
"Grande Otelo","Q1791093","studio = |album live = "
"Lucky Daye","Q60687448","studio = 2 }} {{Bio "
"The Faint","Q941421","studio = |album live = "
"Mari Iijima","Q2307887","studio = 22 "
"I viaggi di Gulliver (serie animata)","Q11793662","studio = [[Saban Entertainment]], [[France 2]], [[Canal+]] "
"Lapitch Il piccolo calzolaio","Q12084992","studio = [[Haffadiebold]] "
"La famiglia Partridge 2200 A.D.","Q3284379","studio = [[Hanna-Barbera]] "
"Spider Loc","Q1359039","studio = 6 "
"Constantine Maroulis","Q1917605","studio = 2 "
"Nilüfer Yumlu","Q437231","studio = |album live = "
"Andy Sheppard","Q527649","studio = |album live = "
"The Delta Rhythm Boys","Q1073499","studio = |album live = "
"Madeon","Q1355154","studio = 2 }} {{Bio "
"Caifanes","Q1025839","studio = 4 }} '''Caifanes''' sono un gruppo [[rock]] [[Messico"
"Jinrui wa suitai shimashita","Q1837327","studio = [[AIC A.S.T.A.]] "
"Declan Galbraith","Q311072","studio = |album live = "
"Crash Canyon","Q1138969","studio = Breakthrough Entertainment "
"Helena Vondráčková","Q288578","studio = |album live = "
"Gli orsi Berenstain (serie animata)","Q16200174","studio = Southern Star Productions "
"Anna Odobescu","Q61947352","studio = |album live = "
"Ron Sexsmith","Q133489","studio = }} {{Bio "
"Ryu Hwa-young","Q486995","studio = 1 <small>(con le T-ara)</small> "
"Harald Juhnke","Q314033","studio = |album live = "
"Carlos Montoya","Q729306","studio = |album live = "
"The Sacred Blacksmith","Q483375","studio = [[Manglobe]] "
"Uncle Kracker","Q1299129","studio = |album live = "
"Emilie-Claire Barlow","Q3052300","studio = |album live = "
"William Bell (cantante)","Q3028826","studio = |album live = "
"Dennis la peste","Q11693878","studio = [[DiC Entertainment]] "
"Dengue Fever","Q500659","studio = 4 "
"Seikai no senki","Q1151115","studio = [[Sunrise (azienda)"
"Pirati si nasce","Q3065442","studio = [[Ellipse Animation]] "
"Junior, pianta mordicchiosa","Q3211503","studio = [[Saban Entertainment]] "
"Petey Pablo","Q775938","studio = 2 "
"James Yorkston","Q6249792","studio = |album live = "
"Allan Jones","Q2837729","studio = |album live = "
"Liam O'Flynn","Q2005923","studio = |album live = "
"Trijntje Oosterhuis","Q461348","studio = |album live = "
"Hans-Olaf Henkel","Q105564","studio = |alma mater = "
"Don Powell (batterista)","Q2630855","studio = |album live = "
"Fran Allison","Q3080446","studio = |album live = "
"The Moxy Show","Q3658669","studio = Turner Production "
"Eimear Quinn","Q234553","studio = |album live = "
"Sherrié Austin","Q518612","studio = 4 "
"Lora (cantante)","Q12734452","studio = 2 "
"Pierre Cochereau","Q1187725","studio = |album live = "
"George Hurley","Q514254","studio = }} {{Bio "
"Raimundo Fagner","Q2232922","studio = |album live = "
"Allan Sherman","Q708963","studio = 10 "
"Johan Nygaardsvold","Q317659","studio = |alma mater = "
"Shirokuma Café","Q2699660","studio = [[Pierrot (azienda)"
"Billy Joe Shaver","Q320775","studio = 17 "
"Ty Segall","Q2354373","studio = 9 "
"Dirk Serries","Q2385299","studio = |album live = "
"Day Break Illusion","Q13394557","studio = [[Anime International Company"
"Hazel O'Connor","Q467600","studio = |raccolte = }} ==Biografia== Nata da padre irlandese nativo di [[Galway]], debuttò come attrice nel 1975 nel film ''Girls Come First'', diretto da [[Joseph McGrath]].<ref>{{Imdb"
"Crystal Fighters","Q526130","studio = 4 "
"Leila Pinheiro","Q6519898","studio = |album live = "
"Chrisette Michele","Q290550","studio = 4 "
"Richard Brunelle","Q1249019","studio = |album live = "
"Vic Dana","Q2521830","studio = |album live = "
"Miriam Bryant","Q1938118","studio = 1 "
"Nine Black Alps","Q1141817","studio = 5 "
"Håkan Hellström","Q964028","studio = 8 "
"Shlomo Artzi","Q966848","studio = |album live = "
"Gerald Albright","Q724301","studio = |album live = "
"Willy Chirino","Q737307","studio = |album live = "
"Marian McPartland","Q275616","studio = |album live = "
"Charles Kelley","Q1321179","studio = |album live = "
"Lorraine Ellison","Q944089","studio = |album live = "
"Ovidiu Cernăuțeanu","Q350341","studio = |album live = "
"Edsilia Rombley","Q463424","studio = |album live = "
"Janet Weiss","Q6153639","studio = |album live = "
"Ean Evans","Q2250746","studio = |album live = "
"Michel Jonasz","Q1342944","studio = |album live = "
"Najwa Karam","Q1197287","studio = |album live = "
"Álex Ubago","Q250607","studio = 4 "
"Izhar Cohen","Q460148","studio = |album live = "
"Hera (cantante)","Q2635734","studio = 6 "
"Ali Tabatabaee","Q2542713","studio = 8 <small>(con gli Zebrahead)</small> "
"Laskovyj maj","Q590725","studio = 3 "
"Lill-Babs","Q285351","studio = |album live = "
"Conny Vandenbos","Q453757","studio = 28 "
"Ami Suzuki","Q180723","studio = |album live = "
"Misako Uno","Q3113487","studio = |raccolte = "
"Busy Bee Starski","Q1080807","studio = 2 "
"Dave Wyndorf","Q1925941","studio = |album live = "
"Toby Gad","Q106567","studio = |album live = "
"Mattias Eklundh","Q952137","studio = |album live = "
"Alexander Graf Lambsdorff","Q71763","studio = |alma mater = "
"Gli orsetti volanti","Q2916696","studio = [[CinéGroupe]] "
"Karla Bonoff","Q293232","studio = 4 "
"John Tchicai","Q535350","studio = |album live = "
"Pilar Lorengar","Q286408","studio = |album live = "
"Barbora Poláková","Q11052902","studio = 2 "
"Orchestra Sinfonica di Radio Stoccarda","Q262477","studio = |album live = "
"Blanche (cantante)","Q27904001","studio = 1 "
"Hand Shakers","Q25915278","studio = [[GoHands]] "
"Oleksandr Skičko","Q21600273","studio = Laurea in economia "
"Home Movies (serie animata)","Q2660900","studio = Burns & Burns Productions "
"Diana Vickers","Q268678","studio = 2 }} {{Bio "
"Shindong","Q483171","studio = 5 "
"Ophélie Winter","Q461767","studio = 4 "
"Bobby Russell","Q3641411","studio = 2 }} {{Bio "
"Lee Seung-cheol","Q54351","studio = 13 "
"Felipe Pinglo Alva","Q2429939","studio = |album live = "
"Jürgen Drews","Q84623","studio = 19 "
"Tada-kun wa koi o shinai","Q42895089","studio = [[Doga Kobo]] "
"Lucky Fred","Q4808046","studio = [[Imira Entertainment]] "
"Daniel Padilla","Q5218378","studio = 3+2 EP "
"The Weakerthans","Q1751524","studio = 4 }} I '''Weakerthans''' sono un gruppo [[indie rock]] [[Canada"
"Katri Helena","Q240386","studio = |album live = "
"Rezső Seress","Q449638","studio = |album live = "
"Il mondo di Henry","Q5716884","studio = [[Family Channel]]<br />[[Alliance Atlantis Communications]]<br />[[TV-Loonland AG]]<br />[[Henry's World Productions Inc.]]<br />[[Cuppa Coffee Studios]] "
"Patricio Manns","Q583025","studio = |album live = "
"Hermínia Silva","Q247386","studio = |album live = "
"I 3 Amigonauti","Q55639063","studio = |rete = [[YTV (rete televisiva)"
"Dennis DeYoung","Q1189081","studio = |album live = "
"Alex Marenga","Q63033832","studio = |album live = "
"Udit Narayan","Q469818","studio = |album live = "
"IGPX","Q596883","studio = [[Bee Train]], [[Production I.G]] "
"Kai-Uwe von Hassel","Q65526","studio = |alma mater = }} {{Bio "
"Mnemic","Q1500670","studio = 5 "
"Imaani","Q446215","studio = 2 }} {{Bio "
"Friends (gruppo musicale)","Q961460","studio = 4 "
"Kamen Rider Den-O","Q1154476","studio = [[Toei]] "
"Le papere di Bugs","Q4544577","studio = [[Warner Bros. Animation]] "
"Eden Alene","Q64775156","studio = |album live = "
"Layzie Bone","Q1354001","studio = 5 "
"Alphabeat","Q661103","studio = 2 "
"Lesley Roy","Q3784982","studio = 1 }} {{Bio "
"Listeners","Q84561047","studio = [[MAPPA (azienda)"
"Miss Moon","Q27536792","studio = [[Safari De Ville]] "
"Lil' Flip","Q955684","studio = 3 "
"Ibeyi","Q16800947","studio = 2 "
"Tami Neilson","Q28777217","studio = 7 "
"Julia Fordham","Q6306421","studio = 14 "
"Maxine Nightingale","Q433115","studio = 6 "
"Lyrica Anderson","Q6710009","studio = 4 }} {{Bio "
"Liliane Saint-Pierre","Q459462","studio = | album live = "
"Jörg Fischer","Q77919","studio = |album live = "
"Wejdene","Q97013816","studio = 2 "
"Sean Spicer","Q27829251","studio = }} {{Bio "
"Martin Jensen (disc jockey)","Q21039224","studio = |album live = "
"Ralph Rieckermann","Q993328","studio = 3 "
"D Smoke","Q77359103","studio = 2 "
"Cheyenne Kimball","Q289423","studio = 1 "
"Birdgirl","Q106261983","studio = [[Awesome Inc]] "
"Lo spettacolo di Pasqua di Daffy Duck","Q23954881","studio = [[DePatie-Freleng Enterprises]] "
"Roberta Miranda","Q8582189","studio = |album live = "
"Tamyra Gray","Q2267436","studio = 1 "
"Bugs Bunny ne fa di tutti i colori","Q4986241","studio = Chuck Jones Enterprises "
"I Love Arlo","Q102595925","studio = [[Netflix Animation]] }} '''''I Love Arlo''''' (''I Heart Arlo'', reso graficamente come '''''I ♥ Arlo''''') è una [[cartone animato"
"Tom Gregory","Q24005734","studio = 2 "
"Jasmine Sandlas","Q19896109","studio = 2 "
"Kenny Lattimore","Q3195227","studio = 10 }}{{Bio "
"Fireboy DML","Q82759301","studio = 3 "
"Markus Riva","Q20564810","studio = 7 }} {{Bio "
"Thomas Nelson Page","Q1861210","studio = |alma mater = "
"Anna Carina","Q4766903","studio = 5 "
"Gabi Tóth","Q1327154","studio = 2 "
"Mico e i FuFunghi","Q112052988","studio = [[La Cabane Productions]] "
"Stomy Bugsy","Q3499698","studio = 5 "
"Shelly Poole","Q3481851","studio = 2 "
"Wax (gruppo musicale britannico)","Q1969654","studio = 4 "
"Mamma Mirabelle","Q779057","studio = [[King Rollo Films]] "
"Ostrov sokrovišč (film 1988)","Q655133","studio = [[Kievnaučfil'm]] }} '''''Ostrov sokrovišč''''' (''Остров сокровищ'', lett. ''L'isola del tesoro'') è un [[film d'animazione]] [[Film TV"
"Tai Verdes","Q109426057","studio = 2 }} {{Bio "
"Un cucciolo di nome Clifford","Q2929570","studio = [[Scholastic]] "
"Tvorchi","Q67290768","studio = 4 }} '''Tvorchi''' è un [[gruppo musicale"
"Bob Crosby","Q887871","studio = |album live = "
"Fereydoon Foroughi","Q5444084","studio = |album live = "
"The Spiders","Q7765848","studio = |album live = "
"Johnnie Taylor","Q968938","studio = 27 "
"Ningen fushin: Adventurers Who Don't Believe in Humanity Will Save the World","Q108106327","studio = [[Geek Toys]] "
"Donovan Leitch (attore)","Q552470","studio = |album live = "
"Naina El'cina","Q2498810","studio = Laurea in costruzione "
"Eyedea","Q2748293","studio = 7 "
"Eric Bazilian","Q371773","studio = |album live = "
"Simon Nicol","Q1969307","studio = |album live = "
"Helmut Lotti","Q460894","studio = |album live = "
"Super Niyandar - Il gatto mascherato","Q869380","studio = [[Sunrise (azienda)"
"Aubrey O'Day","Q2724748","studio = 6 "
"Ken Hirai","Q468166","studio = 10 "
"Trey Lorenz","Q1862213","studio = 2 "
"The Gary Coleman Show","Q3312000","studio = [[Hanna-Barbera]] "
"Youth Brigade (California)","Q1807708","studio = 5 + 2 EP "
"Nero, cane di leva","Q2354149","studio = [[TCJ Eiken]] "
"Allison Robertson","Q2734789","studio = |album live = "
"Poochini","Q1628957","studio = [[WildBrain Entertainment]] "
"Barbara Lory","Q3634649","studio = 1 "
"Irina Mucuovna Chakamada","Q541213","studio = economia "
"Brian Hyland","Q912394","studio = 19 "
"Ronaldo Bôscoli","Q3941028","studio = |album live = "
"Dennis Dunaway","Q665549","studio = |album live = "
"Shannon Wright","Q1058867","studio = |album live = "
"Bob Margolin","Q888095","studio = |album live = "
"Jimmy Lin","Q702592","studio = 16 "
"Thomas Fersen","Q51015","studio = |album live = "
"Chino & Nacho","Q1074403","studio = |album live = "
"Julia Neigel","Q443384","studio = 10 "
"John Owen-Jones","Q3405572","studio = |album live = "
"David Bedford","Q718287","studio = |album live = "
"Kiddy Grade","Q870265","studio = [[Gonzo (azienda)"
"Arsen Dedić","Q594956","studio = |album live = "
"Paleface","Q3891705","studio = 5 "
"Kongar-ol Ondar","Q3816355","studio = |album live = "
"Rasmus Seebach","Q726356","studio = 2 "
"Grace Potter and the Nocturnals","Q2071541","studio = 5 "
"Apollo 3","Q619060","studio = 3 "
"Code Geass - Hangyaku no Lelouch - Nunnally in Wonderland","Q3682020","studio = [[Sunrise (azienda)"
"Marianne Weber (cantante)","Q275840","studio = |album live = "
"Elba Ramalho","Q465351","studio = |album live = "
"Lulu Santos","Q524788","studio = |album live = "
"Baby do Brasil","Q3632462","studio = |album live = "
"The Delgados","Q1888034","studio = 5 "
"Sarah Jaffe","Q7422425","studio = 5 "
"J. Ralph","Q1708594","studio = |album live = "
"Dave Bartholomew","Q920288","studio = |album live = "
"Stefanie Heinzmann","Q4489","studio = |album live = "
"Nicholas Payton","Q727418","studio = |album live = "
"Ralph Stanley","Q3302436","studio = |album live = "
"Joakim Berg","Q1390886","studio = |band attuale = "
"Verdiano Vera","Q18812323","studio = 19 "
"Dallos","Q2626451","studio = [[Pierrot (azienda)"
"Dave Douglas","Q1173180","studio = |album live = "
"Montgomery Gentry","Q1190454","studio = |album live = "
"Jimmy Ruffin","Q179694","studio = |album live = "
"Sanni","Q10577548","studio = 3 "
"Bump of Chicken","Q1062152","studio = 11 "
"P. J. Proby","Q1610776","studio = |album live = "
"Cage (rapper)","Q1077632","studio = }} {{Bio "
"Márcio Greyck","Q10334313","studio = |album live = "
"Jason Lytle","Q3162970","studio = |album live = "
"Zara (cantante)","Q946406","studio = 9 "
"Andy Borg","Q45457","studio = |album live = "
"Un meraviglioso Natale con i Flintstones","Q1395143","studio = [[Hanna-Barbera"
"Anne-Marie David","Q232884","studio = |album live = "
"Nilusi","Q60841456","studio = 5 "
"Alisha Chinai","Q2722967","studio = 10 "
"Bill Nelson (musicista)","Q3272899","studio = |album live = "
"I 3 marmittoni (serie animata 1965)","Q7753766","studio = Normandy Productions "
"Gilli (rapper)","Q18342017","studio = 4 "
"Infinite Dendrogram","Q28686968","studio = [[NAZ (azienda)"
"Amy Wadge","Q4749429","studio = 10 "
"Linda Clifford","Q457811","studio = 9 "
"Bugs Bunny e la festa di Halloween","Q4986245","studio = [[Warner Bros. Television]] "
"Laura Borràs","Q16179626","studio = Laurea in filologia catalana<br>Dottorato in filologia romanza "
"Happy Monster Band","Q5652929","studio = Kickstart Productions "
"Deer Squad","Q105163195","studio = [[IQiyi]] "
"Little Robots","Q3493843","studio = [[Cosgrove Hall Films]]<br>[[LEGO"
"Zé Felipe","Q46579461","studio = 2 "
"Craig G","Q941331","studio = 3 "
"William Onyeabor","Q8016354","studio = 8 "
"Ginger (musicista)","Q3764504","studio = 3 "
"Kevin Rudolf","Q3924","studio = 2 "
"Pedro Suárez-Vértiz","Q1608138","studio = 7 "
"Fluke (gruppo musicale)","Q631226","studio = 7 "
"Priestess","Q1968441","studio = 2 "
"Tim Myers","Q3991368","studio = |album live = "
"The Owl","Q2556895","studio = [[Studio Hari]] "
"Zoli Téglás","Q747585","studio = 7 + 2 EP "
"Alexia Vassiliou","Q259155","studio = |album live = "
"Superman (serie animata 1988)","Q1549361","studio = [[Ruby-Spears Enterprises]] "
"Inukami!","Q1316315","studio = [[Seven Arcs]] "
"Superfly (gruppo musicale)","Q1151619","studio = 3 "
"Tiny Planets - Le avventure di Bing e Bong","Q537273","studio = [[Sesame Workshop]] "
"Paolo Filippo Bragaglia","Q3894043","studio = |album live = "
"Gabriela Gunčíková","Q3496995","studio = 2 "
"Girls Against Boys","Q2667568","studio = 6 "
"Jedward","Q201811","studio = 2 "
"Jon B.","Q15059549","studio = 7 "
"Carlos do Carmo","Q983479","studio = |album live = "
"Fafá de Belém","Q5429355","studio = 23 "
"Dick Annegarn","Q979727","studio = |album live = "
"Guts (disc jockey)","Q16562534","studio = 5 "
"Tetsuya Komuro","Q719205","studio = |raccolte = }} {{Bio "
"I Fungies","Q100448942","studio = [[Cartoon Network Studios]] "
"Wilf Gibson","Q8001797","studio = |album live = "
"Brothers Osborne","Q16208058","studio = 3 "
"Maria Mena","Q288258","studio = 4 "
"Fettes Brot","Q496214","studio = 6 "
"Tony Christie","Q1930302","studio = 21 "
"Adel Tawil","Q73620","studio = |album live = "
"David Wise (compositore)","Q972329","studio = |album live = "
"Guy Barker","Q1557440","studio = |album live = "
"Caravelli (musicista)","Q2421374","studio = |album live = "
"Philip Aaberg","Q717725","studio = |album live = "
"LEGO Star Wars: The Resistance Rises","Q24034563","studio = [[Lucasfilm]], [[LEGO"
"Paloma Mami","Q59752656","studio = 1 "
"The Airborne Toxic Event","Q1567618","studio = 6 "
"SuperMansion","Q21189791","studio = [[Stoopid Buddy Stoodios]] "
"Richie Castellano","Q7330483","studio = 3 "
"The Herd","Q1430499","studio = |album live = "
"Calvin e il colonnello","Q3651068","studio = [[Kayro Productions]] "
"Caleb Quaye","Q1634446","studio = |album live = "
"Jimmy Pursey","Q457292","studio = 15 "
"Lenine","Q715987","studio = 8 "
"Cazwell","Q2535547","studio = 3 "
"1+2=Paradise","Q2373127","studio = [[J.C.Staff]] "
"Danny Saucedo","Q324920","studio = 4 "
"Indagini a quattro zampe","Q3033720","studio = [[Dargaud Media"
"The Living End (gruppo musicale)","Q1423098","studio = 6 "
"Monty Oxy Moron","Q3862553","studio = |album live = "
"Jordan Pruitt","Q271075","studio = 3 "
"Mike Jones (rapper)","Q954623","studio = 3 "
"Taime Downe","Q3980182","studio = 8 + 2 EP "
"Zap Collége","Q16623836","studio = |studiolink = "
"Jörg Asmussen","Q73330","studio = |alma mater = *[[Università commerciale Luigi Bocconi]] *[[Università di Bonn]] "
"Tony Moran (disc jockey)","Q3993289","studio = 6 "
"Jill Johnson","Q272258","studio = |raccolte = "
"Joe Ely","Q1691407","studio = |album live = "
"Ben Adams (cantante)","Q706286","studio = 1 "
"Fabrizio Faniello","Q471458","studio = 4 "
"Ozark Henry","Q981602","studio = 7 "
"Alice Babs","Q256809","studio = |album live = "
"Twin Shadow","Q605129","studio = |album live = "
"Kim Da-som","Q6408548","studio = 2 <small>(con le Sistar)</small> "
"Tshering Tobgay","Q7849613","studio = |alma mater = [[Università di Pittsburgh]]<br>[[Università di Harvard]] "
"Ilse DeLange","Q463462","studio = 7 "
